2017-07-26 07:37:13.815520+00:00, -7.71277502429578e-09, 5.4571287716340695e-09, -1.7072562846757153e-09, 0.3629283916759226
2017-07-26 07:37:13.823320+00:00, -7.959975287979355e-09, 7.353040935871548e-09, -1.1006336447751398e-09, 0.5567007990783303
2017-07-26 07:37:13.831140+00:00, -7.842890887936257e-09, 8.845326331075739e-09, -1.0894277137578084e-10, 0.576998366055207
2017-07-26 07:37:13.838940+00:00, -1.0190511687161616e-08, 9.058297470446524e-09, -7.665688001195117e-10, 0.23037762048447433
2017-07-26 07:37:13.846760+00:00, -1.0939248997050161e-08, 7.778531693739408e-09, 8.22767701744768e-10, 0.0616019866881919
2017-07-26 07:37:13.854580+00:00, -9.558855723242988e-09, 7.536587329227268e-09, 1.7483235450509667e-09, 0.20984274982884663
2017-07-26 07:37:13.862380+00:00, -8.05995221120082e-09, 7.4465651149536156e-09, 2.357988866670061e-09, 0.3741941483215582
2017-07-26 07:37:13.870200+00:00, -7.390940815553167e-09, 8.131474102844362e-09, 7.217922579896105e-11, 0.011606224933278904
2017-07-26 07:37:13.878020+00:00, -7.307579961443673e-09, 8.764189089019188e-09, -3.8662865698846436e-09, 0.40137067858739794
2017-07-26 07:37:13.885820+00:00, -6.906955190189193e-09, 5.748231664517907e-09, -2.5371551739177682e-09, 0.441942293120475
2017-07-26 07:37:13.893640+00:00, -8.136828858018e-09, 5.643926651925308e-09, 1.628986185052172e-09, 0.057822296066527945
2017-07-26 07:37:13.901440+00:00, -9.334962849021529e-09, 8.386871893092987e-09, 5.451669249348274e-10, 0.2524654608551026
2017-07-26 07:37:13.909260+00:00, -7.90006172003684e-09, 6.896357531594723e-09, -1.9640388399825535e-09, 0.2975771060984092
2017-07-26 07:37:13.917080+00:00, -6.282468987781492e-09, 4.195963212597294e-09, -1.7215280355813853e-09, 0.5606433146665433
2017-07-26 07:37:13.924880+00:00, -5.349157781881077e-09, 4.005393301185271e-09, -1.8460621085365817e-10, 0.11946387029603221
2017-07-26 07:37:13.932700+00:00, -3.756468835107506e-09, 6.728488378393194e-09, -1.0555266291413272e-09, 0.4953895828308561
2017-07-26 07:37:13.940520+00:00, -3.6572237258613935e-09, 7.1370005963321826e-09, -4.935479527151468e-09, 0.25401113283950705
2017-07-26 07:37:13.948320+00:00, -3.6778634619344273e-09, 6.634501498213861e-09, -7.400440885870842e-09, 0.03900799710168409
2017-07-26 07:37:13.956140+00:00, -4.78953916589515e-09, 5.3742518422733885e-09, -2.480267553968287e-09, 0.4715723782057778
2017-07-26 07:37:13.963960+00:00, -6.5632394740245e-09, 4.162297575530354e-09, -3.3174513777171725e-09, 0.40467258921471244
2017-07-26 07:37:13.971760+00:00, -6.621005161588559e-09, 7.635297688364195e-09, -6.390252499125876e-09, 0.07638227409273586
2017-07-26 07:37:13.979580+00:00, -8.735949563675338e-09, 6.9080314565522075e-09, -3.409876663230744e-09, 0.009905124091353117
2017-07-26 07:37:13.987380+00:00, -9.204692506430371e-09, 2.523840473574633e-09, 1.2230258058705114e-10, 0.16738377125387832
2017-07-26 07:37:13.995200+00:00, -7.043362685808523e-09, 1.4828375842604847e-09, -1.0189584455800897e-09, 0.5803587365552066
2017-07-26 07:37:14.003020+00:00, -5.135597909616274e-09, 2.674935119407213e-10, -6.31026276560722e-09, 0.3592163749609842
2017-07-26 07:37:14.010820+00:00, -5.23934849963161e-09, 1.988305759530222e-10, -6.839295804246243e-09, 0.09651110427083641
2017-07-26 07:37:14.018640+00:00, -4.007877840227409e-09, 2.8341032499119956e-09, -7.944155633217037e-09, 0.38797792196167813
2017-07-26 07:37:14.026460+00:00, -2.8804103600593427e-09, 2.127940497595264e-09, -1.0152654992248078e-08, 0.3789044409847403
2017-07-26 07:37:14.034260+00:00, -2.704227722120724e-09, 2.31056896738449e-09, -8.006615911506307e-09, 0.44896842204172926
2017-07-26 07:37:14.042080+00:00, -1.2484891043968482e-09, 2.9487217697115265e-09, -8.040183190623124e-09, 0.45430974776659927
2017-07-26 07:37:14.049880+00:00, 1.4666573943069468e-09, 5.9011163170470386e-09, -7.168241959404355e-09, 0.22808074513972085
2017-07-26 07:37:14.057700+00:00, 2.4882507629749808e-09, 6.626667111540926e-09, -6.051317604892282e-09, 0.08443154288414813
2017-07-26 07:37:14.065500+00:00, 2.9432599859525765e-09, 5.9781947724773244e-09, -9.302497105910813e-09, 0.17054289510979395
2017-07-26 07:37:14.073320+00:00, 4.3063694957539414e-09, 6.3027128507504635e-09, -6.99093816872825e-09, 0.06997508977491322
2017-07-26 07:37:14.081140+00:00, 5.078364888965498e-09, 6.78648645428213e-09, -5.574826150962049e-09, 0.07387006507953085
2017-07-26 07:37:14.088960+00:00, 4.10411056037391e-09, 6.645753626054085e-09, -4.308833864886333e-09, 0.2315196983373543
2017-07-26 07:37:14.096760+00:00, 5.08182518201037e-09, 7.3722972396748225e-09, -2.0107073976957548e-09, 0.20139249272574025
2017-07-26 07:37:14.104580+00:00, 6.070490312419172e-09, 7.28800277718869e-09, -6.981299838821829e-09, 0.04455245461458403
2017-07-26 07:37:14.112400+00:00, 6.5853062708634306e-09, 6.38110660521419e-09, -9.389967387123378e-09, 0.14062891943759276
2017-07-26 07:37:14.120200+00:00, 6.4352787600550675e-09, 6.213449420117471e-09, -7.271360361994975e-09, 0.023436299146085863
2017-07-26 07:37:14.128020+00:00, 7.128067161847064e-09, 6.956320517605222e-09, -9.036246030463822e-09, 0.1431384521797897
